Created Date;UTM_Campaign;UTM_Content ;UTM_Term;Account Owner Territory;Marketo Qualification Level;Marketo Interest Level;Account Status;Unmatched;Hand Raiser;UTM_Medium
11/24/2022;fy23-q4-amer-bau_retint;retention_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
1/30/2023;fy23-q4-amer-bau_groups;retention_guide;undefined;AMER Emerging Ent - West - 1;High;Medium;Assigned;0;0;paid-social
1/12/2023;fy22-amer-email_marketing;undefined;email_marketing_best_practices|email marketing best practices|e|g|c||542343485744;;High;Low;No Account Mapped;1;0;paid-search
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;SMB AMER - West;High;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;High;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;GSA AMER - West;Medium;Low;Customer via Business Unit;0;0;paid-content-syndication
12/16/2022;fy22-amer-acq_e_retention-marketing;mt_retention_ad_copy_fy22;customer-retention_pm|customer retention|p|g|c||572731153891;AMER Emerging Ent - West - 2;Medium;Medium;Assigned;0;0;paid-search
12/1/2022;fy23-q4-amer-bau_smb;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/3/2022;fy23-q4-amer-bau_smb;customer_engagement_ebook;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;GSA CPG;Medium;Low;Assigned;0;0;paid-content-syndication
1/19/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
1/28/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Unassigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Scale - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/23/2022;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;AMER Emerging Ent - West - 1;High;Medium;Assigned;0;0;paid-social
12/5/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_services|email marketing services|p|g|c||516472499212;SMB AMER - West;High;;Assigned;1;1;paid-search
1/20/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - West;Medium;Low;Assigned;0;0;paid-content-syndication
12/14/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_software|customer engagement software|p|g|c||499462873400;;High;Low;No Account Mapped;1;0;paid-search
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Unassigned;0;0;paid-content-syndication
1/24/2023;fy22-q1-amer-customer_engagement_review;customer_engagement_review;client_engagement|client engagement|p|g|c||499449654137;;High;Low;No Account Mapped;1;0;paid-search
12/18/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;High;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;GSA AMER - West;Low;Low;Customer via Business Unit;0;0;paid-content-syndication
1/27/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
11/8/2022;fy22-amer-email_marketing_platform;undefined;platform_for_email_marketing|email service provider|p|g|c||542343389186;;High;High;No Account Mapped;0;0;paid-search
12/25/2022;fy23-q4-amer-inmail_email_marketing_gurus;email_inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Scale - Central;High;Low;Unassigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;SMB AMER - East;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Medium;Low;Unassigned;0;0;paid-content-syndication
1/30/2023;fy23-q4-amer-enterprise_salesforce;undefined;|salesforce marketing cloud|e|g|c||638386733013;;Medium;Low;No Account Mapped;1;1;paid-search
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;GSA AMER - West;Medium;Low;Customer via Business Unit;0;0;paid-content-syndication
1/18/2023;fy22-amer-email_marketing_platform;;email_marketing_tool|email marketing tool|p|g|c||542343389162#CjwKCAiAzp6eBhByEiwA_gGq5A_NcgTB8lSylORxhHo2HnpQJqqDo8L3fBTzqC8SgrGf2UmPnpE8lRoCabwQAvD_BwE;;Medium;;No Account Mapped;1;1;paid-search
12/1/2022;fy23-q4-amer-bau_retskill;measurement_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
11/4/2022;fy23-q3-amer-bau_retint;retention_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
1/13/2023;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/2/2023;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|c||542343389210;;High;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/3/2023;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_platform|customer engagement platform|p|g|c||499462873394;;High;Low;No Account Mapped;1;0;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-bau_enterprise;measurement_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
11/8/2022;fy23-q3-amer-bau_retint;inspiration_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
11/1/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;GSA AMER - West;Low;Medium;Customer via Business Unit;0;0;paid-search
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;Low;Low;Unassigned;0;0;paid-content-syndication
1/5/2023;fy22-amer-email_marketing_platform;;platform_for_email_marketing|email service provider|p|g|c||542343389186#EAIaIQobChMItYqS6emv_AIVFpfICh3deA-lEAAYAiAAEgJNGvD_BwE;;High;Low;No Account Mapped;1;0;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze-pricing_em|braze pricing|e|g|c||502656816223;SMB AMER - Central;Low;High;Assigned;0;1;paid-search
11/4/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_platforms|email marketing platforms|p|g|c||516472499200;;High;;No Account Mapped;1;1;paid-search
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - West;Low;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/3/2022;fy22-amer-email_marketing_platform;;platform_for_email_marketing|email service provider|p|g|c||542343389186#CjwKCAiAhKycBhAQEiwAgf19ehVNpwHUWH8mmQBg-pInaXAelhwokpTB_6lJNl_Rg5yDYNrZ062A7hoCmNEQAvD_BwE;;Medium;;No Account Mapped;1;0;paid-search
1/24/2023;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_action_plan|customer engagement action plan|p|g|c||499449654149;;High;Low;No Account Mapped;1;0;paid-search
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-loyalty_guide;;;AMER Emerging Ent - West - 1;High;Low;Assigned;0;0;paid-content-syndication
11/22/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_pm_kw|braze|p|g|c||587080375408;;High;;No Account Mapped;1;1;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;High;Low;Unassigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Unassigned;0;0;paid-content-syndication
1/16/2023;fy22-amer-comp_direct_competitors;mt_bronto_ad_copy_fy22;bronto|bronto|e|g|c||572979125722;;High;;No Account Mapped;1;1;paid-search
12/15/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Unassigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - East;High;Low;Customer;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
1/24/2023;fy23-q4-amer-bau_ccmskill;inspiration_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402;AMER Emerging Ent - East - 2;Low;High;Assigned;0;1;paid-search
1/28/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/31/2022;fy22-amer-email_marketing_platform;;platform_for_email_marketing|email service provider|p|g|m||542343389189#CjwKCAiA2L-dBhACEiwAu8Q9YEDmMnrUWvn9Qm61MGCWs9rCnZwTSWKE7pLU8Q1YA6ijg7xzqYa7OhoCTDQQAvD_BwE;;Medium;;No Account Mapped;1;1;paid-search
1/14/2023;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_strategy|customer engagement strategy|e|g|m||499449654362;AMER Enterprise - East;High;Medium;Assigned;0;0;paid-search
1/11/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615#CjwKCAiA2fmdBhBpEiwA4CcHzXRgXOpe-g55K07LD4yZRsTAG2_I8c0azFCh41MGTpqpESbHc9i2gRoC5koQAvD_BwE;;High;Low;No Account Mapped;1;0;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/31/2023;fy22-amer-push_platforms;mt_push_platforms_ad_copy_fy26;|push notifications app|p|g|c||618426193864;;Medium;High;No Account Mapped;1;1;paid-search
11/21/2022;fy22-amer-email_marketing;undefined;email_campaigns|email campaigns|e|g|c||542343632618;;Low;Low;No Account Mapped;1;0;paid-search
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
11/16/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;SMB AMER - West;High;High;Assigned;0;1;paid-search
1/23/2023;fy23-q4-amer-loyalty_guide;;;;High;Low;No Account Mapped;0;0;paid-content-syndication
11/4/2022;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|c||542343632615;;High;Low;No Account Mapped;1;0;paid-search
1/5/2023;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;High;Low;Unassigned;0;0;paid-content-syndication
1/19/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;SMB AMER - West;High;High;Assigned;0;0;paid-search
12/30/2022;fy23-q4-amer-retention_campaign;undefined;undefined;SMB AMER - Central;High;Medium;Assigned;0;0;paid-display-ads
11/9/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;saas_customer_engagement|saas customer engagement|p|g|c||499449654404;;Low;Low;No Account Mapped;1;0;paid-search
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/16/2023;fy22-amer-email_marketing_platform;mt_email_marketing_platform_ad_copy_fy21;email_marketing_platforms|email marketing platforms|e|g|c||542343632585#Cj0KCQiAiJSeBhCCARIsAHnAzT9IhKPb59IJTG7P6LVGeCA2Mr8ugUFy66a7GBye6FM39zEy-rfCeu8aAkVmEALw_wcB;AMER Scale - East - 1;High;High;Assigned;0;0;paid-search
12/13/2022;fy22-amer-marketing_automation;mt_marketing_automation_ad_copy_fy22;|marketing automation|p|g|c||511889409827;;High;High;No Account Mapped;0;0;paid-search
1/15/2023;fy23-q4-amer-bau_ccmskill;cer_2022;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/16/2023;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_solutions|customer engagement solutions|p|g|c||499462873406;;Medium;Low;No Account Mapped;1;0;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Scale - Central;Medium;Low;Assigned;0;0;paid-content-syndication
12/17/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Central;Low;Low;Assigned;0;0;paid-content-syndication
1/20/2023;fy23-q4-amer-loyalty_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|c||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
1/7/2023;fy23-q4-amer-bau_g2;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/17/2023;fy23-q4-amer-bau_ccmskill;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
11/29/2022;fy23-q4-amer-mobile_marketing;inapp_message_guide;undefined;AMER Enterprise - East;High;Medium;Assigned;0;0;paid-social
12/3/2022;fy22-amer-email_marketing_platform;undefined;platform_for_email_marketing|email service provider|p|g|c||542343389186;;Low;Low;No Account Mapped;1;1;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
11/16/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_integrations|braze integrations|e|g|c||587080375642#Cj0KCQiAsdKbBhDHARIsANJ6-jeFcxKiniGkgpf-_KFBUsTWZ_VKVszicvV-vZFJE8ybjCZZCi1RqDUaAmVfEALw_wcB;;Low;;No Account Mapped;1;1;paid-search
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Medium;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-bau_ccmskill;measurement_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;saas_customer_engagement|saas customer engagement|p|g|c||499449654404;AMER Scale - West - 1;Low;Medium;Customer;0;0;paid-search
1/9/2023;fy22-amer-email_marketing;undefined;email_marketing_best_practices|email marketing best practices|p|g|c||542343485744;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;GSA CPG;High;Low;Assigned;0;0;paid-content-syndication
12/27/2022;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_pm|lifecycle marketing|p|g|c||379480664589;AMER Scale - East - 1;High;Medium;Assigned;0;0;paid-search
1/30/2023;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;customer-lifecycle_pm|customer lifecycle marketing|p|g|c||379480664574;;High;Low;No Account Mapped;1;0;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Low;Low;Unassigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - Central;Medium;Low;Unassigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;Low;Low;Unassigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - Central;Low;Low;Assigned;0;0;paid-content-syndication
11/29/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;;High;High;No Account Mapped;1;1;paid-search
12/19/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_tool|email marketing tool|p|g|c||542343389162;;High;Low;No Account Mapped;1;1;paid-search
